#Measurement, Acceleration X, Acceleration Y, Acceleration Z, Rotation Alpha, Rotation Beta, Rotation Gamma, Orientation Alpha, Orientation Beta, Orientation Gamma 
141, 0.364712119102478, -0.4393291473388672, 1.5496560335159302, 0.068572998046875, 0.057647705078125, 0.220458984375, 114.18865155554984, -106.86359292907588, -46.75262949036028 
142, 0.4977452754974365, 0.6872797012329102, 1.3125306367874146, -0.33197021484375, -0.30657958984375, 0.20123291015625, 112.80640233736264, -107.50965405375779, -48.014075838889596 
143, 0.9100232124328613, -0.050350189208984375, 1.1041069030761719, -0.12261962890625, -0.247833251953125, 0.20550537109375, 113.0834345394978, -109.33461996060726, -48.989591907112 
144, 0.4013805389404297, 1.7283153533935547, 0.05936789512634277, -0.452667236328125, 0.177276611328125, 0.309112548828125, 113.05591762055806, -110.67820778761741, -49.90849523790935 
145, -0.21480226516723633, 1.113062858581543, 1.5838546752929688, -0.58831787109375, 0.259521484375, 0.362518310546875, 117.16210842437238, -114.04206006124632, -44.394908972374225 
146, -1.5823214054107666, -0.2120351791381836, 0.2688741683959961, -0.58404541015625, 0.205047607421875, 0.36785888671875, 118.48058955975286, -117.67152584331774, -41.87679929086724 
147, -0.46574926376342773, 0.012579917907714844, -0.33904027938842773, -0.5648193359375, 0.05230712890625, 0.46826171875, 119.37929376252784, -122.64610918165982, -39.73827148437269 
148, -0.3580620288848877, -0.4606924057006836, -0.7469291687011719, -0.34478759765625, -0.166656494140625, 0.510986328125, 118.79799656948086, -126.61962022417879, -39.780737167980455 
149, 1.3049168586730957, 0.3610725402832031, -0.7635498046875, -0.461212158203125, -0.228607177734375, 0.50457763671875, 117.07771864709893, -130.1750517065954, -42.61061769841468 
150, 0.5112886428833008, 0.07086038589477539, -0.6742029190063477, -0.53277587890625, -0.0523681640625, 0.486419677734375, 117.17352434917659, -134.38360444902236, -43.498174050933244 
151, -1.5439143180847168, -1.9189720153808594, -0.9428534507751465, -0.422760009765625, 0.017059326171875, 0.484283447265625, 117.51864370880668, -138.7084207450236, -43.359922651212514 
152, -2.1060824394226074, -2.9488654136657715, -2.6704087257385254, 0.1614990234375, 0.042694091796875, -0.098907470703125, 117.08958111311009, -141.15552364407438, -43.635581619632084 
153, -1.4031157493591309, -2.6730165481567383, -1.5707240104675293, 0.627197265625, 0.06085205078125, -0.65966796875, 116.8872314415834, -139.19256758570603, -43.49082683759749 
154, -0.15813922882080078, -0.5349483489990234, -0.923774242401123, 0.649627685546875, 0.16766357421875, -0.8690185546875, 117.89519240065871, -132.5785266736315, -41.93539098988243 
155, -0.4459364414215088, 0.6703877449035645, -0.2865018844604492, 0.656036376953125, -0.2061767578125, -0.831634521484375, 120.01502776927806, -126.68427191207275, -39.74547969379736 
156, 0.03690910339355469, 2.2548608779907227, 0.13443207740783691, 0.771392822265625, -0.3258056640625, -0.816680908203125, 121.8559289290054, -120.65006426890194, -39.54865422953341 
157, 0.6081624031066895, 2.5512657165527344, 0.49306702613830566, 0.48406982421875, -0.125, -0.564605712890625, 123.95188614758408, -114.91318022439306, -39.35846559795904 
158, 0.6478636264801025, 2.3087291717529297, 0.5043654441833496, 0.427459716796875, -0.243560791015625, -0.30078125, 124.42429422545568, -110.29526706399335, -40.20730290466706 
